ScheduledStart,ScheduledComplete,CustID,CountyID,FacilityID,ActualStart,ActualComplete
3/30/2016 0:00,4/3/2016 0:00,5384,6037,611019,4/5/2016 0:00,4/9/2016 0:00
6/26/2015 0:00,6/29/2015 0:00,1872,6037,111028,6/26/2015 0:00,6/29/2015 0:00
5/30/2017 0:00,6/6/2017 0:00,4525,6037,811031,5/30/2017 0:00,6/6/2017 0:00
3/20/2017 0:00,3/27/2017 0:00,5813,6037,411077,3/20/2017 0:00,3/27/2017 0:00
3/11/2014 0:00,3/12/2014 0:00,5152,6037,211091,3/11/2014 0:00,3/16/2014 0:00
5/1/2016 0:00,5/2/2016 0:00,6099,6037,511126,5/7/2016 0:00,5/8/2016 0:00
12/13/2014 0:00,12/17/2014 0:00,6884,6037,411247,12/18/2014 0:00,12/22/2014 0:00
11/12/2014 0:00,11/14/2014 0:00,7584,6037,211286,11/12/2014 0:00,11/14/2014 0:00
7/2/2014 0:00,7/5/2014 0:00,6262,6037,811337,7/2/2014 0:00,7/7/2014 0:00
8/14/2017 0:00,8/16/2017 0:00,4212,6037,111373,8/14/2017 0:00,8/16/2017 0:00
1/5/2016 0:00,1/9/2016 0:00,4634,6037,711483,1/12/2016 0:00,1/16/2016 0:00
10/17/2017 0:00,10/18/2017 0:00,1150,6037,211601,10/17/2017 0:00,10/18/2017 0:00
11/17/2016 0:00,11/23/2016 0:00,8172,6037,211621,11/17/2016 0:00,11/23/2016 0:00
12/8/2016 0:00,12/15/2016 0:00,6053,6037,811731,12/14/2016 0:00,12/21/2016 0:00
6/11/2017 0:00,6/11/2017 0:00,2013,6037,411796,6/11/2017 0:00,6/12/2017 0:00
6/3/2017 0:00,6/7/2017 0:00,6938,6037,211845,6/3/2017 0:00,6/10/2017 0:00
9/7/2017 0:00,9/14/2017 0:00,1810,6037,111980,9/7/2017 0:00,9/14/2017 0:00
12/3/2015 0:00,12/4/2015 0:00,6784,6037,512147,12/3/2015 0:00,12/4/2015 0:00
1/8/2017 0:00,1/9/2017 0:00,1247,6037,612179,1/8/2017 0:00,1/9/2017 0:00
6/4/2017 0:00,6/7/2017 0:00,3049,6037,712294,6/4/2017 0:00,6/7/2017 0:00
9/16/2016 0:00,9/23/2016 0:00,6377,6037,812295,9/16/2016 0:00,9/23/2016 0:00
1/13/2015 0:00,1/15/2015 0:00,4268,6037,412305,1/15/2015 0:00,1/17/2015 0:00
6/18/2014 0:00,6/22/2014 0:00,1041,6037,612308,6/18/2014 0:00,6/27/2014 0:00
4/4/2017 0:00,4/7/2017 0:00,5187,6037,712317,4/4/2017 0:00,4/10/2017 0:00
5/19/2015 0:00,5/25/2015 0:00,5877,6037,312322,5/19/2015 0:00,5/28/2015 0:00
8/2/2016 0:00,8/5/2016 0:00,1350,6037,112336,8/2/2016 0:00,8/7/2016 0:00
9/21/2017 0:00,9/24/2017 0:00,4548,6037,812375,9/21/2017 0:00,9/24/2017 0:00
2/14/2014 0:00,2/19/2014 0:00,3867,6037,512422,2/14/2014 0:00,2/24/2014 0:00
7/3/2014 0:00,7/5/2014 0:00,4114,6037,612446,7/3/2014 0:00,7/5/2014 0:00
4/10/2014 0:00,4/16/2014 0:00,3436,6037,312495,4/10/2014 0:00,4/16/2014 0:00
12/12/2014 0:00,12/16/2014 0:00,8119,6037,112600,12/14/2014 0:00,12/19/2014 0:00
3/2/2017 0:00,3/8/2017 0:00,2333,6037,112771,3/2/2017 0:00,3/12/2017 0:00
11/18/2016 0:00,11/21/2016 0:00,8121,6037,612788,11/18/2016 0:00,11/21/2016 0:00
1/1/2016 0:00,1/1/2016 0:00,3716,6037,512799,1/1/2016 0:00,1/2/2016 0:00
5/23/2018 0:00,5/24/2018 0:00,2239,6037,812800,5/23/2018 0:00,5/24/2018 0:00
12/22/2017 0:00,12/24/2017 0:00,6959,6037,412802,12/29/2017 0:00,12/31/2017 0:00
12/14/2014 0:00,12/21/2014 0:00,7941,6037,312804,12/14/2014 0:00,12/21/2014 0:00
11/7/2014 0:00,11/14/2014 0:00,3698,6037,212817,11/7/2014 0:00,11/14/2014 0:00
8/26/2016 0:00,9/2/2016 0:00,4323,6037,112830,8/26/2016 0:00,9/2/2016 0:00
3/16/2014 0:00,3/16/2014 0:00,3112,6037,812840,3/22/2014 0:00,3/23/2014 0:00
10/30/2017 0:00,11/1/2017 0:00,5068,6037,812987,10/30/2017 0:00,11/1/2017 0:00
3/27/2015 0:00,3/29/2015 0:00,8158,6037,813016,4/2/2015 0:00,4/4/2015 0:00
9/24/2014 0:00,9/26/2014 0:00,6565,6037,313067,9/24/2014 0:00,9/26/2014 0:00
1/20/2014 0:00,1/26/2014 0:00,7473,6037,613078,1/20/2014 0:00,1/26/2014 0:00
1/8/2014 0:00,1/13/2014 0:00,4984,6037,113143,1/8/2014 0:00,1/13/2014 0:00
8/4/2016 0:00,8/9/2016 0:00,4194,6037,513243,8/4/2016 0:00,8/9/2016 0:00
11/20/2016 0:00,11/22/2016 0:00,5634,6037,413336,11/20/2016 0:00,11/22/2016 0:00
5/23/2016 0:00,5/26/2016 0:00,3871,6037,313367,5/23/2016 0:00,5/26/2016 0:00
1/4/2016 0:00,1/6/2016 0:00,8091,6037,313476,1/10/2016 0:00,1/12/2016 0:00
2/14/2017 0:00,2/14/2017 0:00,8246,6037,713487,2/14/2017 0:00,2/17/2017 0:00
10/8/2014 0:00,10/10/2014 0:00,7771,6037,613492,10/8/2014 0:00,10/14/2014 0:00
10/11/2016 0:00,10/18/2016 0:00,7877,6037,313534,10/11/2016 0:00,10/18/2016 0:00
7/10/2016 0:00,7/14/2016 0:00,7878,6037,713660,7/14/2016 0:00,7/22/2016 0:00
2/4/2015 0:00,2/6/2015 0:00,1114,6037,213716,2/4/2015 0:00,2/6/2015 0:00
1/16/2015 0:00,1/19/2015 0:00,8277,6037,813749,1/16/2015 0:00,1/19/2015 0:00
12/1/2015 0:00,12/4/2015 0:00,6010,6037,213814,12/1/2015 0:00,12/5/2015 0:00
6/30/2018 0:00,7/1/2018 0:00,1691,6037,413842,6/30/2018 0:00,7/1/2018 0:00
3/20/2017 0:00,3/21/2017 0:00,3437,6037,713859,3/20/2017 0:00,3/22/2017 0:00
10/30/2014 0:00,11/5/2014 0:00,1103,6037,113868,10/30/2014 0:00,11/5/2014 0:00
5/10/2016 0:00,5/15/2016 0:00,1755,6037,713876,5/10/2016 0:00,5/15/2016 0:00
7/6/2017 0:00,7/7/2017 0:00,4637,6037,513878,7/6/2017 0:00,7/12/2017 0:00
4/19/2015 0:00,4/22/2015 0:00,5202,6037,613913,4/19/2015 0:00,4/22/2015 0:00
4/5/2014 0:00,4/11/2014 0:00,8253,6037,513924,4/11/2014 0:00,4/17/2014 0:00
5/1/2017 0:00,5/5/2017 0:00,7959,6037,813966,5/1/2017 0:00,5/6/2017 0:00
2/17/2016 0:00,2/17/2016 0:00,7014,6037,414052,2/17/2016 0:00,2/24/2016 0:00
5/25/2014 0:00,5/27/2014 0:00,5088,6037,314083,5/25/2014 0:00,6/4/2014 0:00
2/14/2015 0:00,2/18/2015 0:00,5904,6037,514130,2/14/2015 0:00,2/18/2015 0:00
2/16/2017 0:00,2/19/2017 0:00,6788,6037,614193,2/20/2017 0:00,2/23/2017 0:00
12/3/2016 0:00,12/5/2016 0:00,6006,6037,514261,12/3/2016 0:00,12/5/2016 0:00
5/31/2016 0:00,6/6/2016 0:00,2078,6037,514282,5/31/2016 0:00,6/6/2016 0:00
2/23/2014 0:00,2/25/2014 0:00,7480,6037,714330,2/23/2014 0:00,2/25/2014 0:00
2/20/2014 0:00,2/23/2014 0:00,7567,6037,614373,2/20/2014 0:00,2/26/2014 0:00
3/29/2018 0:00,4/3/2018 0:00,7181,6037,814378,3/29/2018 0:00,4/3/2018 0:00
4/23/2014 0:00,4/27/2014 0:00,1755,6037,714460,4/23/2014 0:00,4/29/2014 0:00
4/6/2018 0:00,4/9/2018 0:00,7696,6037,314510,4/12/2018 0:00,4/18/2018 0:00
6/23/2015 0:00,6/27/2015 0:00,8551,6037,614553,6/23/2015 0:00,6/27/2015 0:00
6/18/2017 0:00,6/18/2017 0:00,5387,6037,214579,6/18/2017 0:00,6/19/2017 0:00
11/24/2015 0:00,11/25/2015 0:00,3512,6037,514620,11/29/2015 0:00,11/30/2015 0:00
8/24/2017 0:00,8/30/2017 0:00,4692,6037,714631,8/28/2017 0:00,9/3/2017 0:00
7/4/2016 0:00,7/6/2016 0:00,8551,6037,314662,7/4/2016 0:00,7/6/2016 0:00
3/16/2015 0:00,3/23/2015 0:00,4676,6037,414710,3/16/2015 0:00,3/23/2015 0:00
1/28/2015 0:00,2/3/2015 0:00,6190,6037,114769,1/28/2015 0:00,2/3/2015 0:00
2/10/2016 0:00,2/11/2016 0:00,4951,6037,814827,2/10/2016 0:00,2/16/2016 0:00
4/16/2017 0:00,4/17/2017 0:00,2189,6037,114866,4/16/2017 0:00,4/20/2017 0:00
1/24/2015 0:00,1/25/2015 0:00,8185,6037,714890,1/25/2015 0:00,1/26/2015 0:00
7/2/2014 0:00,7/7/2014 0:00,3289,6037,614898,7/2/2014 0:00,7/7/2014 0:00
11/2/2016 0:00,11/6/2016 0:00,1037,6037,514962,11/2/2016 0:00,11/6/2016 0:00
12/23/2015 0:00,12/23/2015 0:00,7991,6037,215012,12/23/2015 0:00,12/24/2015 0:00
10/25/2016 0:00,10/25/2016 0:00,5262,6037,415140,10/25/2016 0:00,10/26/2016 0:00
6/1/2018 0:00,6/5/2018 0:00,4624,6037,315142,6/1/2018 0:00,6/5/2018 0:00
3/27/2018 0:00,4/3/2018 0:00,8197,6037,715197,3/27/2018 0:00,4/6/2018 0:00
12/3/2014 0:00,12/4/2014 0:00,2252,6037,415263,12/3/2014 0:00,12/4/2014 0:00
2/3/2016 0:00,2/3/2016 0:00,7412,6037,815317,2/7/2016 0:00,2/8/2016 0:00
3/18/2018 0:00,3/21/2018 0:00,3333,6037,215375,3/18/2018 0:00,3/28/2018 0:00
8/16/2017 0:00,8/22/2017 0:00,2313,6037,615386,8/16/2017 0:00,8/22/2017 0:00
3/26/2015 0:00,3/27/2015 0:00,3981,6037,215492,3/26/2015 0:00,3/31/2015 0:00
2/11/2017 0:00,2/18/2017 0:00,8053,6037,815577,2/11/2017 0:00,2/18/2017 0:00
5/16/2014 0:00,5/18/2014 0:00,5291,6037,315603,5/16/2014 0:00,5/18/2014 0:00
3/25/2018 0:00,3/25/2018 0:00,4102,6037,115631,3/25/2018 0:00,3/26/2018 0:00
11/7/2017 0:00,11/9/2017 0:00,7670,6037,815643,11/7/2017 0:00,11/9/2017 0:00
1/19/2018 0:00,1/24/2018 0:00,8441,6037,315651,1/23/2018 0:00,1/28/2018 0:00
6/23/2016 0:00,6/27/2016 0:00,4893,6037,315672,6/23/2016 0:00,6/27/2016 0:00
10/10/2015 0:00,10/12/2015 0:00,5121,6037,115702,10/10/2015 0:00,10/12/2015 0:00
2/24/2015 0:00,2/25/2015 0:00,5069,6037,315733,2/24/2015 0:00,2/25/2015 0:00
7/28/2017 0:00,8/1/2017 0:00,2120,6037,215862,7/28/2017 0:00,8/1/2017 0:00
5/8/2018 0:00,5/8/2018 0:00,7688,6037,715868,5/11/2018 0:00,5/12/2018 0:00
5/24/2016 0:00,5/30/2016 0:00,3123,6037,116001,5/27/2016 0:00,6/2/2016 0:00
5/23/2018 0:00,5/23/2018 0:00,8346,6037,216065,5/23/2018 0:00,5/24/2018 0:00
10/25/2014 0:00,10/28/2014 0:00,6797,6037,216071,10/25/2014 0:00,10/28/2014 0:00
11/19/2016 0:00,11/22/2016 0:00,5387,6037,216116,11/19/2016 0:00,11/27/2016 0:00
2/1/2018 0:00,2/6/2018 0:00,2432,6037,516161,2/1/2018 0:00,2/11/2018 0:00
4/29/2014 0:00,5/4/2014 0:00,4315,6037,816190,4/29/2014 0:00,5/5/2014 0:00
7/15/2014 0:00,7/15/2014 0:00,7648,6037,116225,7/15/2014 0:00,7/16/2014 0:00
4/19/2018 0:00,4/26/2018 0:00,6704,6037,216239,4/19/2018 0:00,4/28/2018 0:00
11/1/2016 0:00,11/3/2016 0:00,4827,6037,716244,11/1/2016 0:00,11/3/2016 0:00
11/22/2015 0:00,11/23/2015 0:00,6869,6037,616476,11/22/2015 0:00,11/23/2015 0:00
11/27/2014 0:00,12/3/2014 0:00,1229,6037,716544,11/27/2014 0:00,12/3/2014 0:00
9/6/2014 0:00,9/7/2014 0:00,4286,6037,716584,9/11/2014 0:00,9/13/2014 0:00
7/13/2015 0:00,7/20/2015 0:00,4780,6037,416595,7/13/2015 0:00,7/20/2015 0:00
10/27/2014 0:00,10/30/2014 0:00,4079,6037,216799,11/3/2014 0:00,11/10/2014 0:00
8/4/2017 0:00,8/10/2017 0:00,3389,6037,416877,8/4/2017 0:00,8/10/2017 0:00
12/7/2014 0:00,12/13/2014 0:00,7709,6037,717024,12/7/2014 0:00,12/13/2014 0:00
6/6/2018 0:00,6/9/2018 0:00,1244,6037,217122,6/11/2018 0:00,6/14/2018 0:00
10/6/2016 0:00,10/6/2016 0:00,7430,6037,617132,10/6/2016 0:00,10/7/2016 0:00
6/20/2014 0:00,6/25/2014 0:00,4956,6037,717184,6/23/2014 0:00,7/3/2014 0:00
11/9/2014 0:00,11/14/2014 0:00,5847,6037,217199,11/9/2014 0:00,11/14/2014 0:00
4/2/2017 0:00,4/3/2017 0:00,5114,6037,117224,4/2/2017 0:00,4/3/2017 0:00
6/27/2015 0:00,7/4/2015 0:00,4221,6037,417302,6/27/2015 0:00,7/4/2015 0:00
4/27/2015 0:00,4/27/2015 0:00,5647,6037,417310,4/30/2015 0:00,5/1/2015 0:00
2/19/2014 0:00,2/25/2014 0:00,6415,6037,517365,2/19/2014 0:00,2/25/2014 0:00
2/27/2016 0:00,3/5/2016 0:00,4704,6037,817421,3/1/2016 0:00,3/8/2016 0:00
10/11/2017 0:00,10/11/2017 0:00,5634,6037,617445,10/15/2017 0:00,10/21/2017 0:00
5/10/2014 0:00,5/14/2014 0:00,1623,6037,217497,5/12/2014 0:00,5/16/2014 0:00
10/28/2017 0:00,11/3/2017 0:00,8071,6037,617562,11/4/2017 0:00,11/12/2017 0:00
11/21/2015 0:00,11/25/2015 0:00,7921,6037,717629,11/21/2015 0:00,11/25/2015 0:00
4/24/2014 0:00,4/25/2014 0:00,6495,6037,117654,4/24/2014 0:00,4/25/2014 0:00
5/12/2015 0:00,5/19/2015 0:00,3505,6037,317726,5/12/2015 0:00,5/19/2015 0:00
1/24/2017 0:00,1/27/2017 0:00,1051,6037,417736,1/27/2017 0:00,1/30/2017 0:00
3/8/2015 0:00,3/11/2015 0:00,5556,6037,617739,3/8/2015 0:00,3/12/2015 0:00
9/25/2014 0:00,10/1/2014 0:00,7834,6037,517825,9/25/2014 0:00,10/1/2014 0:00
12/7/2016 0:00,12/14/2016 0:00,3048,6037,217830,12/9/2016 0:00,12/16/2016 0:00
11/26/2017 0:00,11/27/2017 0:00,1836,6037,517847,11/29/2017 0:00,11/30/2017 0:00
8/2/2017 0:00,8/6/2017 0:00,8108,6037,117910,8/2/2017 0:00,8/6/2017 0:00
5/30/2014 0:00,5/30/2014 0:00,8500,6037,117928,5/30/2014 0:00,5/31/2014 0:00
4/17/2018 0:00,4/23/2018 0:00,2186,6037,718045,4/17/2018 0:00,4/23/2018 0:00
4/20/2014 0:00,4/25/2014 0:00,5784,6037,218056,4/20/2014 0:00,4/25/2014 0:00
8/16/2014 0:00,8/22/2014 0:00,3031,6037,718164,8/22/2014 0:00,8/28/2014 0:00
2/23/2018 0:00,2/23/2018 0:00,3124,6037,118172,2/23/2018 0:00,2/24/2018 0:00
9/22/2017 0:00,9/29/2017 0:00,3248,6037,418239,9/22/2017 0:00,9/29/2017 0:00
3/1/2016 0:00,3/3/2016 0:00,6878,6037,718253,3/1/2016 0:00,3/4/2016 0:00
10/3/2014 0:00,10/6/2014 0:00,6546,6037,118268,10/7/2014 0:00,10/10/2014 0:00
11/1/2014 0:00,11/1/2014 0:00,4968,6037,518273,11/1/2014 0:00,11/2/2014 0:00
1/31/2018 0:00,2/2/2018 0:00,3122,6037,518326,1/31/2018 0:00,2/7/2018 0:00
5/13/2014 0:00,5/17/2014 0:00,5812,6037,818365,5/13/2014 0:00,5/17/2014 0:00
5/31/2014 0:00,5/31/2014 0:00,7301,6037,618465,5/31/2014 0:00,6/1/2014 0:00
9/16/2016 0:00,9/19/2016 0:00,8027,6037,618510,9/16/2016 0:00,9/19/2016 0:00
11/24/2016 0:00,11/28/2016 0:00,6495,6037,618512,11/24/2016 0:00,11/28/2016 0:00
7/24/2016 0:00,7/29/2016 0:00,6444,6037,818528,7/24/2016 0:00,7/29/2016 0:00
6/6/2014 0:00,6/9/2014 0:00,8446,6037,518545,6/6/2014 0:00,6/9/2014 0:00
9/20/2014 0:00,9/22/2014 0:00,3700,6037,118640,9/25/2014 0:00,9/30/2014 0:00
11/24/2017 0:00,11/24/2017 0:00,5837,6037,318683,11/24/2017 0:00,11/25/2017 0:00
4/26/2017 0:00,5/3/2017 0:00,8400,6037,718758,4/26/2017 0:00,5/3/2017 0:00
9/19/2016 0:00,9/22/2016 0:00,3666,6037,618760,9/19/2016 0:00,9/23/2016 0:00
8/22/2014 0:00,8/29/2014 0:00,7570,6037,218785,8/28/2014 0:00,9/4/2014 0:00
6/22/2014 0:00,6/23/2014 0:00,4055,6037,218810,6/22/2014 0:00,6/23/2014 0:00
2/11/2015 0:00,2/16/2015 0:00,7368,6037,518826,2/16/2015 0:00,2/21/2015 0:00
3/12/2017 0:00,3/12/2017 0:00,5714,6037,718996,3/16/2017 0:00,3/17/2017 0:00
9/24/2017 0:00,9/24/2017 0:00,8122,6037,119076,9/24/2017 0:00,9/25/2017 0:00
5/30/2017 0:00,6/1/2017 0:00,1359,6037,219229,5/30/2017 0:00,6/2/2017 0:00
9/19/2014 0:00,9/20/2014 0:00,7274,6037,819265,9/19/2014 0:00,9/20/2014 0:00
9/24/2016 0:00,9/26/2016 0:00,1350,6037,119268,9/24/2016 0:00,9/28/2016 0:00
10/7/2014 0:00,10/13/2014 0:00,1783,6037,719360,10/12/2014 0:00,10/21/2014 0:00
2/18/2017 0:00,2/25/2017 0:00,5989,6037,119384,2/18/2017 0:00,2/27/2017 0:00
3/22/2017 0:00,3/26/2017 0:00,7882,6037,119410,3/23/2017 0:00,3/27/2017 0:00
12/3/2015 0:00,12/6/2015 0:00,6463,6037,619472,12/3/2015 0:00,12/8/2015 0:00
7/10/2015 0:00,7/15/2015 0:00,8371,6037,219519,7/10/2015 0:00,7/15/2015 0:00
3/9/2016 0:00,3/13/2016 0:00,7841,6037,119533,3/16/2016 0:00,3/20/2016 0:00
5/27/2017 0:00,5/27/2017 0:00,4594,6037,819534,5/31/2017 0:00,6/1/2017 0:00
8/16/2015 0:00,8/20/2015 0:00,3954,6037,119545,8/21/2015 0:00,8/26/2015 0:00
7/30/2017 0:00,8/5/2017 0:00,1401,6037,219594,7/30/2017 0:00,8/5/2017 0:00
2/26/2017 0:00,2/28/2017 0:00,2035,6037,319861,2/26/2017 0:00,2/28/2017 0:00
4/6/2018 0:00,4/13/2018 0:00,5042,6037,719879,4/6/2018 0:00,4/13/2018 0:00
5/2/2018 0:00,5/2/2018 0:00,6253,6037,819902,5/2/2018 0:00,5/9/2018 0:00
12/14/2016 0:00,12/17/2016 0:00,4220,6037,319959,12/14/2016 0:00,12/22/2016 0:00
6/29/2016 0:00,6/30/2016 0:00,6102,6037,220120,7/3/2016 0:00,7/11/2016 0:00
11/20/2017 0:00,11/24/2017 0:00,6122,6037,520154,11/20/2017 0:00,11/24/2017 0:00
6/14/2018 0:00,6/21/2018 0:00,5849,6037,520251,6/14/2018 0:00,6/21/2018 0:00
2/2/2014 0:00,2/4/2014 0:00,1385,6037,720255,2/7/2014 0:00,2/11/2014 0:00
5/25/2018 0:00,6/1/2018 0:00,7310,6037,620284,5/25/2018 0:00,6/1/2018 0:00
6/19/2014 0:00,6/19/2014 0:00,2490,6037,320349,6/19/2014 0:00,6/20/2014 0:00
2/22/2014 0:00,2/22/2014 0:00,2861,6037,820374,2/23/2014 0:00,2/24/2014 0:00
2/19/2016 0:00,2/25/2016 0:00,4249,6037,820399,2/24/2016 0:00,3/1/2016 0:00
5/20/2014 0:00,5/20/2014 0:00,2151,6037,120406,5/20/2014 0:00,5/21/2014 0:00
7/17/2016 0:00,7/21/2016 0:00,3359,6037,220439,7/17/2016 0:00,7/21/2016 0:00
2/5/2016 0:00,2/7/2016 0:00,3362,6037,120449,2/5/2016 0:00,2/7/2016 0:00
11/2/2014 0:00,11/5/2014 0:00,2594,6037,520499,11/2/2014 0:00,11/11/2014 0:00
10/5/2016 0:00,10/11/2016 0:00,6676,6037,120557,10/5/2016 0:00,10/11/2016 0:00
1/24/2016 0:00,1/31/2016 0:00,4924,6037,120614,1/24/2016 0:00,1/31/2016 0:00
8/2/2016 0:00,8/3/2016 0:00,1601,6037,520685,8/2/2016 0:00,8/3/2016 0:00
1/13/2018 0:00,1/16/2018 0:00,1051,6037,220702,1/13/2018 0:00,1/16/2018 0:00
8/12/2016 0:00,8/19/2016 0:00,7713,6037,720733,8/12/2016 0:00,8/20/2016 0:00
11/29/2014 0:00,12/4/2014 0:00,6120,6037,120750,11/30/2014 0:00,12/8/2014 0:00
8/26/2016 0:00,8/28/2016 0:00,5413,6037,820756,8/28/2016 0:00,8/30/2016 0:00
5/8/2017 0:00,5/14/2017 0:00,7806,6037,720760,5/11/2017 0:00,5/17/2017 0:00
8/8/2017 0:00,8/14/2017 0:00,6848,6037,720777,8/8/2017 0:00,8/15/2017 0:00
4/15/2016 0:00,4/21/2016 0:00,7697,6037,520785,4/15/2016 0:00,4/21/2016 0:00
7/9/2017 0:00,7/13/2017 0:00,4388,6037,220789,7/9/2017 0:00,7/13/2017 0:00
6/20/2016 0:00,6/20/2016 0:00,7071,6037,320810,6/20/2016 0:00,6/21/2016 0:00
2/14/2015 0:00,2/21/2015 0:00,5276,6037,820829,2/14/2015 0:00,2/21/2015 0:00
12/16/2017 0:00,12/21/2017 0:00,6035,6037,520881,12/16/2017 0:00,12/23/2017 0:00
10/1/2016 0:00,10/6/2016 0:00,6238,6037,820944,10/1/2016 0:00,10/11/2016 0:00
4/30/2017 0:00,5/4/2017 0:00,8504,6037,821056,4/30/2017 0:00,5/5/2017 0:00
5/22/2018 0:00,5/28/2018 0:00,8524,6037,421116,5/22/2018 0:00,5/28/2018 0:00
10/9/2016 0:00,10/13/2016 0:00,8184,6037,721127,10/14/2016 0:00,10/18/2016 0:00
12/18/2016 0:00,12/19/2016 0:00,3925,6037,621140,12/18/2016 0:00,12/19/2016 0:00
8/24/2014 0:00,8/29/2014 0:00,5891,6037,721192,8/24/2014 0:00,9/4/2014 0:00
4/10/2017 0:00,4/17/2017 0:00,4221,6037,521198,4/10/2017 0:00,4/17/2017 0:00
4/28/2017 0:00,4/30/2017 0:00,6843,6037,421219,4/28/2017 0:00,4/30/2017 0:00
1/27/2018 0:00,2/2/2018 0:00,6973,6037,621231,1/27/2018 0:00,2/4/2018 0:00
4/11/2018 0:00,4/15/2018 0:00,5157,6037,721236,4/11/2018 0:00,4/15/2018 0:00
10/27/2016 0:00,11/3/2016 0:00,5339,6037,721272,10/27/2016 0:00,11/9/2016 0:00
8/22/2017 0:00,8/26/2017 0:00,3334,6037,321290,8/22/2017 0:00,8/26/2017 0:00
8/29/2014 0:00,8/30/2014 0:00,1885,6037,721296,8/31/2014 0:00,9/1/2014 0:00
6/16/2016 0:00,6/23/2016 0:00,1360,6037,521327,6/21/2016 0:00,7/3/2016 0:00
7/23/2016 0:00,7/25/2016 0:00,5135,6037,321385,7/25/2016 0:00,7/27/2016 0:00
1/16/2016 0:00,1/21/2016 0:00,2718,6037,321445,1/16/2016 0:00,1/21/2016 0:00
1/16/2014 0:00,1/17/2014 0:00,6367,6037,421455,1/16/2014 0:00,1/18/2014 0:00
5/8/2014 0:00,5/11/2014 0:00,1680,6037,721476,5/8/2014 0:00,5/11/2014 0:00
9/27/2014 0:00,9/27/2014 0:00,6655,6037,721515,9/27/2014 0:00,9/28/2014 0:00
6/21/2017 0:00,6/28/2017 0:00,8271,6037,421547,6/21/2017 0:00,6/28/2017 0:00
9/13/2017 0:00,9/13/2017 0:00,8044,6037,721579,9/13/2017 0:00,9/14/2017 0:00
2/10/2015 0:00,2/12/2015 0:00,1484,6037,121611,2/10/2015 0:00,2/16/2015 0:00
4/24/2018 0:00,4/25/2018 0:00,4746,6037,421615,4/28/2018 0:00,4/29/2018 0:00
4/19/2017 0:00,4/21/2017 0:00,5125,6037,721617,4/19/2017 0:00,4/21/2017 0:00
11/28/2016 0:00,11/28/2016 0:00,8526,6037,121661,11/28/2016 0:00,11/29/2016 0:00
5/17/2014 0:00,5/24/2014 0:00,6821,6037,721689,5/17/2014 0:00,5/24/2014 0:00
11/9/2014 0:00,11/13/2014 0:00,3279,6037,121691,11/9/2014 0:00,11/13/2014 0:00
11/23/2016 0:00,11/28/2016 0:00,5711,6037,321730,11/23/2016 0:00,11/28/2016 0:00
3/30/2014 0:00,4/3/2014 0:00,2891,6037,621790,4/1/2014 0:00,4/5/2014 0:00
3/23/2018 0:00,3/26/2018 0:00,5537,6037,621860,3/23/2018 0:00,3/26/2018 0:00
5/10/2015 0:00,5/12/2015 0:00,5339,6037,622060,5/12/2015 0:00,5/14/2015 0:00
12/20/2015 0:00,12/26/2015 0:00,1471,6037,222088,12/25/2015 0:00,12/31/2015 0:00
7/24/2017 0:00,7/24/2017 0:00,4836,6037,622113,7/24/2017 0:00,7/25/2017 0:00
1/5/2015 0:00,1/12/2015 0:00,4456,6037,422119,1/5/2015 0:00,1/13/2015 0:00
12/24/2014 0:00,12/27/2014 0:00,7754,6037,222146,12/24/2014 0:00,12/27/2014 0:00
4/11/2018 0:00,4/11/2018 0:00,6638,6037,622153,4/11/2018 0:00,4/17/2018 0:00
6/30/2016 0:00,7/2/2016 0:00,6764,6037,622194,6/30/2016 0:00,7/4/2016 0:00
8/27/2015 0:00,9/1/2015 0:00,2155,6037,222225,8/27/2015 0:00,9/1/2015 0:00
6/5/2014 0:00,6/11/2014 0:00,8145,6037,522242,6/5/2014 0:00,6/13/2014 0:00
2/1/2016 0:00,2/3/2016 0:00,4812,6037,322257,2/1/2016 0:00,2/3/2016 0:00
1/26/2015 0:00,1/29/2015 0:00,5483,6037,822292,1/28/2015 0:00,2/1/2015 0:00
4/3/2016 0:00,4/5/2016 0:00,1181,6037,422443,4/3/2016 0:00,4/5/2016 0:00
10/17/2015 0:00,10/24/2015 0:00,2614,6037,122453,10/21/2015 0:00,10/28/2015 0:00
7/2/2016 0:00,7/8/2016 0:00,7673,6037,222456,7/4/2016 0:00,7/10/2016 0:00
3/1/2014 0:00,3/4/2014 0:00,6366,6037,122514,3/1/2014 0:00,3/4/2014 0:00
1/12/2015 0:00,1/18/2015 0:00,8274,6037,722626,1/16/2015 0:00,1/22/2015 0:00
3/2/2016 0:00,3/7/2016 0:00,1040,6037,222665,3/2/2016 0:00,3/7/2016 0:00
12/22/2014 0:00,12/24/2014 0:00,7406,6037,422669,12/22/2014 0:00,12/24/2014 0:00
8/31/2017 0:00,8/31/2017 0:00,5057,6037,822705,8/31/2017 0:00,9/1/2017 0:00
5/1/2014 0:00,5/1/2014 0:00,5167,6037,422756,5/1/2014 0:00,5/5/2014 0:00
11/22/2017 0:00,11/23/2017 0:00,4240,6037,222785,11/22/2017 0:00,11/24/2017 0:00
6/6/2015 0:00,6/7/2015 0:00,6766,6037,422788,6/6/2015 0:00,6/7/2015 0:00
12/21/2017 0:00,12/25/2017 0:00,2490,6037,122809,12/22/2017 0:00,12/26/2017 0:00
