InquiryDate,CountyID,CustID,EstOpptySize,ResponseDate,Result,QuoteAmt,Days to Respond
10/6/2015 0:00,18163,2307,1000,10/11/2015 0:00,Lost,712,5
8/24/2016 0:00,17167,4749,1000,8/29/2016 0:00,Lost,786,5
12/31/2014 0:00,17031,5982,1000,1/5/2015 0:00,Lost,829,5
12/24/2015 0:00,17031,5788,1000,12/29/2015 0:00,Lost,1306,5
2/23/2018 0:00,18091,8095,1000,2/28/2018 0:00,Lost,878,5
5/11/2015 0:00,18049,2224,1000,5/16/2015 0:00,Lost,1475,5
1/8/2017 0:00,17099,4069,1000,1/13/2017 0:00,Lost,1432,5
2/19/2016 0:00,17197,1381,1000,2/24/2016 0:00,Lost,839,5
1/9/2014 0:00,39061,8518,1000,1/14/2014 0:00,Lost,1385,5
3/25/2015 0:00,17031,4469,1000,3/30/2015 0:00,Lost,1237,5
8/19/2017 0:00,17031,6656,1000,8/24/2017 0:00,Lost,717,5
5/22/2015 0:00,26145,4089,1000,5/27/2015 0:00,Lost,1264,5
1/1/2016 0:00,26081,4688,1000,1/6/2016 0:00,Lost,918,5
10/26/2014 0:00,12031,1502,1000,10/31/2014 0:00,Lost,703,5
3/3/2017 0:00,12005,6842,1000,3/8/2017 0:00,Lost,1019,5
4/17/2015 0:00,12086,2227,1000,4/22/2015 0:00,Lost,1437,5
1/30/2017 0:00,12086,5776,1000,2/4/2017 0:00,Lost,1284,5
4/17/2014 0:00,12127,1456,1000,4/22/2014 0:00,Lost,865,5
12/9/2015 0:00,12105,1033,1000,12/14/2015 0:00,Lost,1141,5
7/7/2016 0:00,1009,3173,1000,7/12/2016 0:00,Lost,880,5
10/10/2017 0:00,1047,6782,1000,10/15/2017 0:00,Lost,1340,5
9/25/2014 0:00,12095,6257,1000,9/30/2014 0:00,Lost,1303,5
7/19/2017 0:00,28163,5479,1000,7/24/2017 0:00,Lost,1375,5
6/6/2015 0:00,12033,4450,1000,6/11/2015 0:00,Lost,1382,5
12/25/2016 0:00,12099,3812,1000,12/30/2016 0:00,Lost,1038,5
2/8/2017 0:00,12011,8454,1000,2/13/2017 0:00,Lost,1420,5
7/3/2014 0:00,28049,3675,1000,7/8/2014 0:00,Lost,1466,5
5/28/2014 0:00,12101,7760,1000,6/2/2014 0:00,Lost,1442,5
5/23/2016 0:00,12103,7966,1000,5/28/2016 0:00,Lost,887,5
2/8/2014 0:00,12086,2393,1000,2/13/2014 0:00,Lost,817,5
8/13/2015 0:00,12095,8239,1000,8/18/2015 0:00,Lost,806,5
10/28/2014 0:00,22105,4639,1000,11/2/2014 0:00,Lost,1302,5
11/28/2014 0:00,12031,2810,1000,12/3/2014 0:00,Lost,1123,5
6/14/2014 0:00,13135,6617,1000,6/19/2014 0:00,Lost,1303,5
1/19/2016 0:00,37021,1905,1000,1/24/2016 0:00,Lost,786,5
2/3/2015 0:00,13089,6302,1000,2/8/2015 0:00,Lost,887,5
1/31/2014 0:00,45079,8547,1000,2/5/2014 0:00,Lost,929,5
4/15/2014 0:00,37129,4209,1000,4/20/2014 0:00,Lost,848,5
12/15/2014 0:00,45091,4900,1000,12/20/2014 0:00,Lost,755,5
5/8/2015 0:00,37049,5792,1000,5/13/2015 0:00,Lost,1323,5
2/22/2018 0:00,13129,4988,1000,2/27/2018 0:00,Lost,781,5
11/19/2017 0:00,37161,2298,1000,11/24/2017 0:00,Lost,1105,5
2/3/2014 0:00,13121,3071,1000,2/8/2014 0:00,Lost,1057,5
6/27/2017 0:00,45051,5734,1000,7/2/2017 0:00,Lost,1168,5
4/11/2018 0:00,45013,3253,1000,4/16/2018 0:00,Lost,1486,5
5/17/2014 0:00,37179,3029,1000,5/22/2014 0:00,Lost,929,5
4/30/2018 0:00,45067,1460,1000,5/5/2018 0:00,Lost,1100,5
3/15/2015 0:00,13121,4306,1000,3/20/2015 0:00,Lost,1341,5
3/1/2015 0:00,13009,1204,1000,3/6/2015 0:00,Lost,1492,5
3/3/2016 0:00,13219,3813,1000,3/8/2016 0:00,Lost,1259,5
8/1/2017 0:00,51059,7615,1000,8/6/2017 0:00,Lost,705,5
12/9/2016 0:00,51173,2977,1000,12/14/2016 0:00,Lost,1204,5
7/11/2017 0:00,37109,1977,1000,7/16/2017 0:00,Lost,1492,5
9/19/2015 0:00,13153,1479,1000,9/24/2015 0:00,Lost,925,5
3/16/2014 0:00,48441,2795,1000,3/18/2014 0:00,Lost,826,2
4/14/2017 0:00,48049,5747,1000,4/16/2017 0:00,Lost,1121,2
8/20/2016 0:00,48201,5187,1000,8/22/2016 0:00,Lost,1101,2
12/20/2014 0:00,48201,8113,1000,12/22/2014 0:00,Lost,922,2
6/5/2017 0:00,4013,3074,1000,6/7/2017 0:00,Lost,1248,2
1/29/2014 0:00,48141,7497,1000,1/31/2014 0:00,Lost,1424,2
10/13/2014 0:00,48201,5134,1000,10/15/2014 0:00,Lost,1166,2
12/19/2016 0:00,48201,6826,1000,12/21/2016 0:00,Lost,989,2
1/17/2017 0:00,48113,5685,1000,1/19/2017 0:00,Lost,894,2
6/16/2017 0:00,48439,6375,1000,6/18/2017 0:00,Lost,1241,2
5/19/2016 0:00,4003,4826,1000,5/21/2016 0:00,Lost,863,2
5/18/2015 0:00,4019,4182,1000,5/20/2015 0:00,Lost,1288,2
7/24/2017 0:00,4013,4726,1000,7/26/2017 0:00,Lost,1235,2
6/11/2014 0:00,48085,2307,1000,6/13/2014 0:00,Lost,1009,2
11/26/2014 0:00,48493,2654,1000,11/28/2014 0:00,Lost,1062,2
7/7/2014 0:00,4013,3722,1000,7/9/2014 0:00,Lost,1017,2
10/14/2017 0:00,48387,4866,1000,10/16/2017 0:00,Lost,1324,2
8/17/2017 0:00,48157,6763,1000,8/19/2017 0:00,Lost,864,2
2/4/2016 0:00,48141,3171,1000,2/6/2016 0:00,Lost,890,2
12/23/2014 0:00,47035,7414,1000,12/25/2014 0:00,Lost,792,2
9/3/2014 0:00,47165,4055,1000,9/5/2014 0:00,Lost,877,2
5/14/2016 0:00,21209,2982,1000,5/16/2016 0:00,Lost,1170,2
8/3/2017 0:00,47125,6458,1000,8/5/2017 0:00,Lost,1450,2
5/23/2017 0:00,54047,7186,1000,5/25/2017 0:00,Lost,856,2
6/22/2015 0:00,47065,3241,1000,6/24/2015 0:00,Lost,870,2
2/12/2014 0:00,54027,7002,1000,2/14/2014 0:00,Lost,1419,2
11/2/2017 0:00,47089,4244,1000,11/4/2017 0:00,Lost,1125,2
11/12/2017 0:00,19103,4222,1000,11/14/2017 0:00,Lost,902,2
6/6/2015 0:00,29077,1637,1000,6/8/2015 0:00,Lost,1380,2
12/30/2017 0:00,20091,5875,1000,1/1/2018 0:00,Lost,1030,2
12/17/2016 0:00,40147,4675,1000,12/19/2016 0:00,Lost,1344,2
12/27/2015 0:00,19155,6219,1000,12/29/2015 0:00,Lost,1069,2
3/17/2017 0:00,19113,1048,1000,3/19/2017 0:00,Lost,1027,2
12/10/2014 0:00,19013,5816,1000,12/12/2014 0:00,Lost,792,2
2/11/2016 0:00,19023,6289,1000,2/13/2016 0:00,Lost,732,2
12/28/2014 0:00,19153,7560,1000,12/30/2014 0:00,Lost,839,2
5/14/2018 0:00,6029,2169,1000,5/16/2018 0:00,Lost,733,2
12/5/2014 0:00,32031,6852,1000,12/7/2014 0:00,Lost,738,2
8/6/2017 0:00,6053,1838,1000,8/8/2017 0:00,Lost,1320,2
3/2/2015 0:00,32003,8041,1000,3/4/2015 0:00,Lost,1393,2
5/17/2015 0:00,6001,6263,1000,5/19/2015 0:00,Lost,839,2
2/23/2015 0:00,6059,7813,1000,2/25/2015 0:00,Lost,1133,2
9/14/2015 0:00,6073,4985,1000,9/16/2015 0:00,Lost,852,2
1/2/2016 0:00,6097,5438,1000,1/4/2016 0:00,Lost,1299,2
1/13/2015 0:00,6059,4804,1000,1/15/2015 0:00,Lost,907,2
12/4/2017 0:00,6013,7733,1000,12/6/2017 0:00,Lost,1258,2
9/26/2016 0:00,6095,4210,1000,9/28/2016 0:00,Lost,925,2
8/5/2017 0:00,6071,2462,1000,8/7/2017 0:00,Lost,1408,2
2/26/2018 0:00,53011,2658,1000,2/28/2018 0:00,Lost,1259,2
4/13/2015 0:00,53033,4628,1000,4/15/2015 0:00,Lost,803,2
9/19/2015 0:00,53033,5709,1000,9/21/2015 0:00,Lost,1238,2
5/9/2017 0:00,41047,8558,1000,5/11/2017 0:00,Lost,1063,2
9/18/2014 0:00,53061,6039,1000,9/20/2014 0:00,Lost,1102,2
12/25/2016 0:00,41031,6485,1000,12/27/2016 0:00,Lost,1002,2
1/9/2018 0:00,53063,2347,1000,1/11/2018 0:00,Lost,1146,2
3/16/2014 0:00,53033,7971,1000,3/18/2014 0:00,Lost,1394,2
5/25/2016 0:00,53029,5359,1000,5/27/2016 0:00,Lost,872,2
7/12/2014 0:00,53033,3481,1000,7/14/2014 0:00,Lost,1368,2
9/25/2016 0:00,41005,6818,1000,9/27/2016 0:00,Lost,1015,2
9/26/2016 0:00,33015,3823,1000,9/28/2016 0:00,Lost,995,2
2/5/2015 0:00,44009,3733,1000,2/7/2015 0:00,Lost,1042,2
1/5/2017 0:00,25023,1978,1000,1/7/2017 0:00,Lost,1481,2
5/11/2014 0:00,36061,5535,1000,5/13/2014 0:00,Lost,1067,2
7/25/2014 0:00,25025,1037,1000,7/27/2014 0:00,Lost,1439,2
11/9/2014 0:00,36047,4166,1000,11/11/2014 0:00,Lost,1039,2
9/10/2014 0:00,36061,5790,1000,9/12/2014 0:00,Lost,1031,2
2/16/2017 0:00,36047,2088,1000,2/18/2017 0:00,Lost,780,2
6/25/2015 0:00,9001,5730,1000,6/27/2015 0:00,Lost,871,2
7/6/2015 0:00,36085,1061,1000,7/8/2015 0:00,Lost,784,2
9/22/2017 0:00,25027,6697,1000,9/24/2017 0:00,Lost,1386,2
5/8/2014 0:00,25017,7508,1000,5/10/2014 0:00,Lost,752,2
10/22/2014 0:00,23019,4793,1000,10/24/2014 0:00,Lost,825,2
10/31/2016 0:00,36029,8242,1000,11/2/2016 0:00,Lost,974,2
9/19/2014 0:00,36045,6753,1000,9/21/2014 0:00,Lost,1442,2
4/30/2016 0:00,44003,7931,1000,5/2/2016 0:00,Lost,885,2
2/1/2015 0:00,36059,3351,1000,2/3/2015 0:00,Lost,728,2
5/18/2017 0:00,36083,7792,1000,5/20/2017 0:00,Lost,1372,2
4/30/2016 0:00,36051,2819,1000,5/2/2016 0:00,Lost,1153,2
2/23/2014 0:00,36005,2566,1000,2/25/2014 0:00,Lost,727,2
8/29/2016 0:00,36119,4214,1000,8/31/2016 0:00,Lost,865,2
3/6/2017 0:00,8041,7294,1000,3/8/2017 0:00,Lost,915,2
12/7/2014 0:00,8101,7263,1000,12/9/2014 0:00,Lost,907,2
5/18/2018 0:00,31143,4284,1000,5/20/2018 0:00,Lost,1050,2
7/2/2016 0:00,8001,3840,1000,7/4/2016 0:00,Lost,728,2
2/12/2014 0:00,31055,1236,1000,2/14/2014 0:00,Lost,1203,2
5/22/2015 0:00,27049,4504,1000,5/24/2015 0:00,Lost,1456,2
11/24/2014 0:00,46103,5101,1000,11/26/2014 0:00,Lost,971,2
8/17/2016 0:00,8041,6742,1000,8/19/2016 0:00,Lost,1058,2
1/13/2015 0:00,8001,1279,1000,1/15/2015 0:00,Lost,1198,2
5/13/2016 0:00,8005,1875,1000,5/15/2016 0:00,Lost,793,2
8/16/2015 0:00,24003,5308,1000,8/18/2015 0:00,Lost,865,2
12/12/2015 0:00,34027,1037,1000,12/14/2015 0:00,Lost,1305,2
3/24/2015 0:00,10003,7624,1000,3/26/2015 0:00,Lost,731,2
1/5/2014 0:00,42133,2535,1000,1/7/2014 0:00,Lost,1321,2
5/12/2016 0:00,42049,7331,1000,5/14/2016 0:00,Lost,1163,2
2/28/2017 0:00,42095,6614,1000,3/2/2017 0:00,Lost,1287,2
5/16/2014 0:00,24013,7198,1000,5/18/2014 0:00,Lost,894,2
6/15/2018 0:00,24033,6903,1000,6/17/2018 0:00,Lost,985,2
8/1/2014 0:00,24005,6274,1000,8/3/2014 0:00,Lost,1401,2
10/22/2015 0:00,34011,3188,1000,10/24/2015 0:00,Lost,1330,2
2/24/2014 0:00,42091,6885,1000,2/26/2014 0:00,Lost,968,2
3/21/2016 0:00,42101,7844,1000,3/23/2016 0:00,Lost,1012,2
5/6/2016 0:00,24033,2776,1000,5/8/2016 0:00,Lost,913,2
5/23/2018 0:00,24031,6219,1000,5/25/2018 0:00,Lost,998,2
1/27/2017 0:00,24031,1333,1000,1/29/2017 0:00,Lost,793,2
6/13/2014 0:00,42017,7722,1000,6/15/2014 0:00,Lost,1148,2
6/12/2018 0:00,42081,3890,1000,6/14/2018 0:00,Lost,727,2
4/28/2018 0:00,34039,2296,1000,4/30/2018 0:00,Lost,1455,2
9/27/2014 0:00,42019,2192,1000,9/29/2014 0:00,Lost,883,2
1/4/2015 0:00,34001,6232,1000,1/6/2015 0:00,Lost,965,2
9/10/2015 0:00,34017,5788,1000,9/12/2015 0:00,Lost,917,2
6/5/2015 0:00,39157,4028,1000,6/7/2015 0:00,Lost,930,2
5/12/2016 0:00,39113,7671,1000,5/14/2016 0:00,Lost,1370,2
1/30/2015 0:00,55031,5545,1000,2/1/2015 0:00,Lost,786,2
7/26/2014 0:00,17201,7761,1000,7/28/2014 0:00,Lost,1420,2
3/25/2017 0:00,26159,7445,1000,3/27/2017 0:00,Lost,1452,2
12/22/2016 0:00,55025,8240,1000,12/24/2016 0:00,Lost,1470,2
2/25/2014 0:00,55039,7968,1000,2/27/2014 0:00,Lost,987,2
9/11/2016 0:00,18005,7310,1000,9/13/2016 0:00,Lost,993,2
9/25/2014 0:00,26163,7754,1000,9/27/2014 0:00,Lost,1312,2
7/11/2015 0:00,18095,3215,1000,7/13/2015 0:00,Lost,1289,2
5/23/2018 0:00,17031,5684,1000,5/25/2018 0:00,Lost,1365,2
6/3/2015 0:00,26031,5019,1000,6/5/2015 0:00,Lost,1210,2
2/16/2017 0:00,17031,4299,1000,2/18/2017 0:00,Lost,1033,2
9/19/2014 0:00,17031,4710,1000,9/21/2014 0:00,Lost,720,2
6/25/2015 0:00,17031,4243,1000,6/27/2015 0:00,Lost,824,2
1/23/2017 0:00,55079,6109,1000,1/25/2017 0:00,Lost,809,2
9/10/2015 0:00,26055,8105,1000,9/12/2015 0:00,Lost,970,2
3/15/2018 0:00,17097,1559,1000,3/17/2018 0:00,Lost,1003,2
4/23/2014 0:00,39009,3436,1000,4/25/2014 0:00,Lost,1382,2
10/11/2017 0:00,39109,5082,1000,10/13/2017 0:00,Lost,1426,2
4/28/2015 0:00,39151,6475,1000,4/30/2015 0:00,Lost,818,2
1/20/2018 0:00,39087,2527,1000,1/22/2018 0:00,Lost,1237,2
1/21/2017 0:00,26043,3262,1000,1/23/2017 0:00,Lost,834,2
1/14/2014 0:00,26081,3436,1000,1/16/2014 0:00,Lost,1310,2
2/14/2016 0:00,26081,2752,1000,2/16/2016 0:00,Lost,1150,2
9/12/2017 0:00,39017,1424,1000,9/14/2017 0:00,Lost,1017,2
9/5/2016 0:00,17031,4675,1000,9/7/2016 0:00,Lost,1369,2
8/31/2017 0:00,55113,4090,1000,9/2/2017 0:00,Lost,987,2
5/21/2015 0:00,17049,7866,1000,5/23/2015 0:00,Lost,870,2
4/5/2016 0:00,17097,6363,1000,4/7/2016 0:00,Lost,994,2
3/7/2015 0:00,26163,7071,1000,3/9/2015 0:00,Lost,981,2
6/16/2015 0:00,55095,7523,1000,6/18/2015 0:00,Lost,703,2
5/13/2014 0:00,17043,1633,1000,5/15/2014 0:00,Lost,1392,2
6/18/2014 0:00,26163,7500,1000,6/20/2014 0:00,Lost,1466,2
1/28/2014 0:00,12095,1560,1000,1/30/2014 0:00,Lost,988,2
10/25/2015 0:00,12127,5201,1000,10/27/2015 0:00,Lost,1006,2
8/18/2014 0:00,12086,7920,1000,8/20/2014 0:00,Lost,1336,2
4/11/2017 0:00,22071,2068,1000,4/13/2017 0:00,Lost,1247,2
7/18/2016 0:00,12121,2993,1000,7/20/2016 0:00,Lost,1102,2
2/16/2014 0:00,22071,6175,1000,2/18/2014 0:00,Lost,1008,2
10/16/2016 0:00,12105,4121,1000,10/18/2016 0:00,Lost,887,2
9/30/2017 0:00,12115,3706,1000,10/2/2017 0:00,Lost,994,2
5/11/2014 0:00,22045,3244,1000,5/13/2014 0:00,Lost,1436,2
3/3/2014 0:00,12101,3565,1000,3/5/2014 0:00,Lost,1392,2
3/8/2014 0:00,28001,7181,1000,3/10/2014 0:00,Lost,1253,2
4/6/2016 0:00,12105,8439,1000,4/8/2016 0:00,Lost,989,2
9/26/2016 0:00,12071,2308,1000,9/28/2016 0:00,Lost,1088,2
7/27/2015 0:00,12031,1126,1000,7/29/2015 0:00,Lost,1323,2
11/3/2017 0:00,12111,5974,1000,11/5/2017 0:00,Lost,1225,2
7/7/2017 0:00,12057,6072,1000,7/9/2017 0:00,Lost,753,2
11/9/2017 0:00,12086,6103,1000,11/11/2017 0:00,Lost,1223,2
4/27/2014 0:00,12021,7241,1000,4/29/2014 0:00,Lost,837,2
5/10/2014 0:00,12035,3390,1000,5/12/2014 0:00,Lost,1323,2
9/18/2016 0:00,12069,6050,1000,9/20/2016 0:00,Lost,911,2
4/21/2018 0:00,12101,1511,1000,4/23/2018 0:00,Lost,1167,2
3/21/2014 0:00,28047,3219,1000,3/23/2014 0:00,Lost,1258,2
11/16/2014 0:00,37081,1298,1000,11/18/2014 0:00,Lost,746,2
8/7/2014 0:00,13063,3531,1000,8/9/2014 0:00,Lost,1080,2
7/4/2016 0:00,51193,4910,1000,7/6/2016 0:00,Lost,1457,2
1/7/2014 0:00,51810,1167,1000,1/9/2014 0:00,Lost,1446,2
7/10/2014 0:00,51155,6877,1000,7/12/2014 0:00,Lost,1163,2
11/13/2015 0:00,37183,6979,1000,11/15/2015 0:00,Lost,716,2
9/2/2016 0:00,51087,7327,1000,9/4/2016 0:00,Lost,820,2
4/13/2017 0:00,13121,4886,1000,4/15/2017 0:00,Lost,906,2
12/26/2017 0:00,37057,4912,1000,12/28/2017 0:00,Lost,738,2
2/5/2016 0:00,13057,7209,1000,2/7/2016 0:00,Lost,1272,2
11/12/2015 0:00,13051,7519,1000,11/14/2015 0:00,Lost,1195,2
2/25/2016 0:00,13153,2440,1000,2/27/2016 0:00,Lost,801,2
4/17/2018 0:00,51143,2479,1000,4/19/2018 0:00,Lost,799,2
5/22/2016 0:00,51510,7711,1000,5/24/2016 0:00,Lost,791,2
12/11/2017 0:00,13139,6063,1000,12/13/2017 0:00,Lost,1225,2
12/4/2015 0:00,13215,2459,1000,12/6/2015 0:00,Lost,1268,2
4/8/2016 0:00,45051,7803,1000,4/10/2016 0:00,Lost,732,2
4/2/2018 0:00,37025,5403,1000,4/4/2018 0:00,Lost,1065,2
1/7/2018 0:00,51510,7255,1000,1/9/2018 0:00,Lost,719,2
6/24/2017 0:00,37183,4882,1000,6/26/2017 0:00,Lost,1028,2
6/2/2016 0:00,37057,5075,1000,6/4/2016 0:00,Lost,887,2
9/22/2017 0:00,48257,6466,1000,9/25/2017 0:00,Lost,967,3
1/27/2014 0:00,48241,5109,1000,1/30/2014 0:00,Lost,832,3
3/10/2015 0:00,48441,5923,1000,3/13/2015 0:00,Lost,814,3
4/16/2014 0:00,48201,4827,1000,4/19/2014 0:00,Lost,1296,3
6/27/2017 0:00,48491,7239,1000,6/30/2017 0:00,Lost,916,3
9/24/2017 0:00,48183,5356,1000,9/27/2017 0:00,Lost,1479,3
3/22/2018 0:00,4019,7908,1000,3/25/2018 0:00,Lost,1065,3
12/20/2014 0:00,48453,4912,1000,12/23/2014 0:00,Lost,1049,3
5/16/2017 0:00,48215,8197,1000,5/19/2017 0:00,Lost,1372,3
11/19/2016 0:00,48445,2175,1000,11/22/2016 0:00,Lost,1065,3
2/19/2017 0:00,48113,7595,1000,2/22/2017 0:00,Lost,1046,3
9/12/2016 0:00,48339,8484,1000,9/15/2016 0:00,Lost,1492,3
7/1/2016 0:00,48113,7611,1000,7/4/2016 0:00,Lost,1274,3
3/6/2017 0:00,48453,6204,1000,3/9/2017 0:00,Lost,849,3
8/22/2015 0:00,48157,7411,1000,8/25/2015 0:00,Lost,1457,3
4/7/2017 0:00,48029,2186,1000,4/10/2017 0:00,Lost,1024,3
7/8/2017 0:00,48439,6647,1000,7/11/2017 0:00,Lost,1409,3
4/10/2014 0:00,48427,5590,1000,4/13/2014 0:00,Lost,839,3
3/9/2016 0:00,48097,7936,1000,3/12/2016 0:00,Lost,1092,3
7/9/2014 0:00,5033,8041,1000,7/12/2014 0:00,Lost,734,3
6/26/2014 0:00,21015,1220,1000,6/29/2014 0:00,Lost,889,3
4/25/2016 0:00,54043,6952,1000,4/28/2016 0:00,Lost,818,3
8/2/2017 0:00,47031,3132,1000,8/5/2017 0:00,Lost,1076,3
2/14/2014 0:00,21093,7856,1000,2/17/2014 0:00,Lost,1416,3
8/4/2014 0:00,47165,4515,1000,8/7/2014 0:00,Lost,1409,3
6/19/2016 0:00,29095,2433,1000,6/22/2016 0:00,Lost,888,3
1/31/2017 0:00,40083,5213,1000,2/3/2017 0:00,Lost,1481,3
2/19/2014 0:00,40017,6072,1000,2/22/2014 0:00,Lost,1078,3
4/22/2016 0:00,20091,2272,1000,4/25/2016 0:00,Lost,751,3
12/13/2016 0:00,40143,7861,1000,12/16/2016 0:00,Lost,1392,3
12/2/2016 0:00,20103,5913,1000,12/5/2016 0:00,Lost,859,3
12/9/2016 0:00,29189,2290,1000,12/12/2016 0:00,Lost,781,3
1/5/2014 0:00,29229,5191,1000,1/8/2014 0:00,Lost,1088,3
12/20/2016 0:00,29021,1458,1000,12/23/2016 0:00,Lost,947,3
9/6/2017 0:00,29183,3209,1000,9/9/2017 0:00,Lost,1316,3
10/29/2016 0:00,20173,3085,1000,11/1/2016 0:00,Lost,1466,3
6/18/2018 0:00,29095,5202,1000,6/21/2018 0:00,Lost,1398,3
9/18/2014 0:00,6053,2924,1000,9/21/2014 0:00,Lost,1416,3
6/28/2014 0:00,15003,7437,1000,7/1/2014 0:00,Lost,931,3
8/23/2014 0:00,6073,7149,1000,8/26/2014 0:00,Lost,1497,3
4/1/2018 0:00,6097,6421,1000,4/4/2018 0:00,Lost,855,3
9/12/2016 0:00,6069,3361,1000,9/15/2016 0:00,Lost,1287,3
4/4/2014 0:00,32003,4066,1000,4/7/2014 0:00,Lost,831,3
5/31/2015 0:00,6065,7057,1000,6/3/2015 0:00,Lost,751,3
8/24/2017 0:00,6083,5613,1000,8/27/2017 0:00,Lost,1034,3
4/14/2014 0:00,6077,8427,1000,4/17/2014 0:00,Lost,961,3
12/2/2014 0:00,6085,7907,1000,12/5/2014 0:00,Lost,1337,3
7/13/2017 0:00,6059,4503,1000,7/16/2017 0:00,Lost,1281,3
11/27/2015 0:00,6065,1867,1000,11/30/2015 0:00,Lost,1027,3
1/15/2017 0:00,6111,4140,1000,1/18/2017 0:00,Lost,1061,3
1/30/2018 0:00,6001,5723,1000,2/2/2018 0:00,Lost,947,3
2/17/2015 0:00,6041,6964,1000,2/20/2015 0:00,Lost,1411,3
1/22/2015 0:00,6081,7147,1000,1/25/2015 0:00,Lost,1172,3
8/3/2017 0:00,6019,4586,1000,8/6/2017 0:00,Lost,1350,3
12/6/2017 0:00,6019,1483,1000,12/9/2017 0:00,Lost,1067,3
4/28/2018 0:00,32003,7850,1000,5/1/2018 0:00,Lost,812,3
3/15/2014 0:00,6017,1697,1000,3/18/2014 0:00,Lost,779,3
5/1/2014 0:00,6107,4994,1000,5/4/2014 0:00,Lost,1092,3
12/2/2017 0:00,6071,5205,1000,12/5/2017 0:00,Lost,1368,3
2/16/2016 0:00,6103,1301,1000,2/19/2016 0:00,Lost,1034,3
2/17/2017 0:00,6075,6151,1000,2/20/2017 0:00,Lost,1369,3
1/14/2017 0:00,6001,3344,1000,1/17/2017 0:00,Lost,894,3
1/23/2017 0:00,6061,6765,1000,1/26/2017 0:00,Lost,1433,3
10/14/2016 0:00,53033,2698,1000,10/17/2016 0:00,Lost,945,3
5/2/2014 0:00,41017,4189,1000,5/5/2014 0:00,Lost,940,3
5/2/2015 0:00,53053,5504,1000,5/5/2015 0:00,Lost,823,3
6/22/2018 0:00,53061,6877,1000,6/25/2018 0:00,Lost,1162,3
3/12/2015 0:00,53067,5770,1000,3/15/2015 0:00,Lost,1090,3
2/2/2016 0:00,53033,6544,1000,2/5/2016 0:00,Lost,993,3
9/6/2016 0:00,53041,7851,1000,9/9/2016 0:00,Lost,1140,3
2/20/2016 0:00,41051,8393,1000,2/23/2016 0:00,Lost,1151,3
10/25/2014 0:00,53077,5110,1000,10/28/2014 0:00,Lost,891,3
1/25/2015 0:00,41005,7705,1000,1/28/2015 0:00,Lost,1315,3
9/10/2014 0:00,36047,3400,1000,9/13/2014 0:00,Lost,1294,3
10/21/2015 0:00,36007,8480,1000,10/24/2015 0:00,Lost,1018,3
5/7/2018 0:00,23031,2256,1000,5/10/2018 0:00,Lost,1333,3
1/28/2015 0:00,23031,4300,1000,1/31/2015 0:00,Lost,1016,3
1/28/2016 0:00,25009,6279,1000,1/31/2016 0:00,Lost,1017,3
10/19/2015 0:00,36005,7075,1000,10/22/2015 0:00,Lost,1484,3
11/25/2015 0:00,33013,2709,1000,11/28/2015 0:00,Lost,1431,3
8/9/2017 0:00,36083,2882,1000,8/12/2017 0:00,Lost,992,3
7/2/2016 0:00,25009,8440,1000,7/5/2016 0:00,Lost,829,3
12/3/2014 0:00,36059,2346,1000,12/6/2014 0:00,Lost,904,3
8/6/2017 0:00,36103,6530,1000,8/9/2017 0:00,Lost,917,3
3/15/2018 0:00,36019,8064,1000,3/18/2018 0:00,Lost,1017,3
7/5/2016 0:00,36061,4412,1000,7/8/2016 0:00,Lost,748,3
4/11/2017 0:00,36103,1215,1000,4/14/2017 0:00,Lost,768,3
3/21/2015 0:00,49045,8249,1000,3/24/2015 0:00,Lost,839,3
8/25/2014 0:00,49035,1180,1000,8/28/2014 0:00,Lost,988,3
10/13/2016 0:00,30035,6389,1000,10/16/2016 0:00,Lost,794,3
6/3/2016 0:00,49035,5933,1000,6/6/2016 0:00,Lost,929,3
9/28/2014 0:00,30017,4870,1000,10/1/2014 0:00,Lost,1044,3
10/31/2015 0:00,16019,2743,1000,11/3/2015 0:00,Lost,1126,3
4/26/2018 0:00,56003,4040,1000,4/29/2018 0:00,Lost,1167,3
1/6/2014 0:00,16019,2456,1000,1/9/2014 0:00,Lost,797,3
6/28/2016 0:00,30063,8086,1000,7/1/2016 0:00,Lost,1153,3
12/15/2015 0:00,8041,1205,1000,12/18/2015 0:00,Lost,1034,3
4/27/2016 0:00,27053,4083,1000,4/30/2016 0:00,Lost,1457,3
2/17/2016 0:00,27053,7108,1000,2/20/2016 0:00,Lost,1233,3
9/14/2014 0:00,27109,7879,1000,9/17/2014 0:00,Lost,1152,3
6/1/2015 0:00,8001,7359,1000,6/4/2015 0:00,Lost,771,3
4/27/2014 0:00,8041,2542,1000,4/30/2014 0:00,Lost,1449,3
1/14/2018 0:00,27067,5315,1000,1/17/2018 0:00,Lost,1080,3
1/8/2018 0:00,8041,6566,1000,1/11/2018 0:00,Lost,1215,3
1/14/2014 0:00,8035,7847,1000,1/17/2014 0:00,Lost,965,3
1/24/2018 0:00,46119,4306,1000,1/27/2018 0:00,Lost,1466,3
11/9/2015 0:00,10005,1522,1000,11/12/2015 0:00,Lost,1205,3
3/28/2017 0:00,24510,5356,1000,3/31/2017 0:00,Lost,713,3
12/28/2017 0:00,34017,5185,1000,12/31/2017 0:00,Lost,1114,3
2/7/2015 0:00,34039,8202,1000,2/10/2015 0:00,Lost,1459,3
